poll_id,race_id,cycle,office,state,pollster,sample_size,poll_date,days_out,election_date,margin_poll,margin_actual,error,dem_won
24802,1581,2006,SEN-G,AZ,SurveyUSA,560,2006-11-01,6,2006-11-07,-13.0,-9.84,-3.16,0
24879,1581,2006,SEN-G,AZ,YouGov,798,2006-11-01,6,2006-11-07,-4.0,-9.84,5.84,0
55203,1582,2006,SEN-G,CA,YouGov,1015,2006-11-01,6,2006-11-07,32.0,24.41,7.59,1
24882,1583,2006,SEN-G,CT,YouGov,401,2006-11-01,6,2006-11-07,-4.0,-9.98,5.98,0
24327,1585,2006,SEN-G,FL,Mason-Dixon Polling & Strategy,625,2006-11-01,6,2006-11-07,24.0,22.2,1.8,1
55287,1585,2006,SEN-G,FL,YouGov,1005,2006-11-01,6,2006-11-07,26.0,22.2,3.8,1
24995,1585,2006,SEN-G,FL,Zogby Analytics,804,2006-11-01,6,2006-11-07,29.0,22.2,6.8,1
24489,1589,2006,SEN-G,MD,Rasmussen Reports,500,2006-11-01,6,2006-11-07,5.0,10.01,-5.01,1
24819,1589,2006,SEN-G,MD,SurveyUSA,694,2006-11-01,6,2006-11-07,0.0,10.01,-10.01,1
24885,1589,2006,SEN-G,MD,YouGov,802,2006-11-01,6,2006-11-07,6.0,10.01,-4.01,1
24884,1590,2006,SEN-G,MA,YouGov,799,2006-11-01,6,2006-11-07,40.0,38.82,1.18,1
24334,1591,2006,SEN-G,MI,Mason-Dixon Polling & Strategy,625,2006-11-01,6,2006-11-07,16.0,15.65,0.35,1
24707,1591,2006,SEN-G,MI,Selzer & Co.,532,2006-11-01,6,2006-11-07,19.0,15.65,3.35,1
24886,1591,2006,SEN-G,MI,YouGov,800,2006-11-01,6,2006-11-07,15.0,15.65,-0.65,1
24512,1592,2006,SEN-G,MN,Rasmussen Reports,500,2006-11-01,6,2006-11-07,14.0,20.13,-6.13,1
24887,1592,2006,SEN-G,MN,YouGov,501,2006-11-01,6,2006-11-07,18.0,20.13,-2.13,1
24888,1594,2006,SEN-G,MO,YouGov,802,2006-11-01,6,2006-11-07,0.0,2.27,-2.27,1
24340,1595,2006,SEN-G,MT,Mason-Dixon Polling & Strategy,625,2006-11-01,6,2006-11-07,0.0,0.87,-0.87,1
24539,1595,2006,SEN-G,MT,Rasmussen Reports,500,2006-11-01,6,2006-11-07,4.0,0.87,3.13,1
24890,1597,2006,SEN-G,NV,YouGov,402,2006-11-01,6,2006-11-07,-11.0,-14.57,3.57,0
24412,1598,2006,SEN-G,NJ,Public Opinion Strategies,600,2006-11-01,6,2006-11-07,2.0,16.01,-14.01,1
24561,1598,2006,SEN-G,NJ,Rasmussen Reports,500,2006-11-01,6,2006-11-07,5.0,16.01,-11.01,1
24889,1598,2006,SEN-G,NJ,YouGov,500,2006-11-01,6,2006-11-07,6.0,16.01,-10.01,1
24354,1602,2006,SEN-G,OH,Mason-Dixon Polling & Strategy,625,2006-11-01,6,2006-11-07,6.0,12.34,-6.34,1
24891,1602,2006,SEN-G,OH,YouGov,1003,2006-11-01,6,2006-11-07,18.0,12.34,5.66,1
24357,1603,2006,SEN-G,PA,Mason-Dixon Polling & Strategy,625,2006-11-01,6,2006-11-07,13.0,17.36,-4.36,1
24892,1603,2006,SEN-G,PA,YouGov,1005,2006-11-01,6,2006-11-07,16.0,17.36,-1.36,1
24360,1604,2006,SEN-G,RI,Mason-Dixon Polling & Strategy,625,2006-11-01,6,2006-11-07,-1.0,7.04,-8.04,1
24893,1605,2006,SEN-G,TN,YouGov,502,2006-11-01,6,2006-11-07,-5.0,-2.72,-2.28,0
24894,1606,2006,SEN-G,TX,YouGov,1004,2006-11-01,6,2006-11-07,-36.0,-25.65,-10.35,0
24895,1607,2006,SEN-G,UT,YouGov,402,2006-11-01,6,2006-11-07,-32.0,-31.3,-0.7,0
24896,1609,2006,SEN-G,VA,YouGov,802,2006-11-01,6,2006-11-07,0.0,0.4,-0.4,1
24372,1610,2006,SEN-G,WA,Mason-Dixon Polling & Strategy,625,2006-11-01,6,2006-11-07,16.0,16.92,-0.92,1
24897,1610,2006,SEN-G,WA,YouGov,804,2006-11-01,6,2006-11-07,14.0,16.92,-2.92,1
24899,1611,2006,SEN-G,WV,YouGov,301,2006-11-01,6,2006-11-07,34.0,54.1,-20.1,1
55822,1612,2006,SEN-G,WI,YouGov,502,2006-11-01,6,2006-11-07,45.0,37.86,7.14,1
24332,1589,2006,SEN-G,MD,Mason-Dixon Polling & Strategy,625,2006-11-02,5,2006-11-07,3.0,10.01,-7.01,1
24719,1592,2006,SEN-G,MN,Minneapolis Star Tribune,1027,2006-11-02,5,2006-11-07,20.0,20.13,-0.13,1
24337,1594,2006,SEN-G,MO,Mason-Dixon Polling & Strategy,625,2006-11-02,5,2006-11-07,1.0,2.27,-1.27,1
24522,1594,2006,SEN-G,MO,Rasmussen Reports,500,2006-11-02,5,2006-11-07,1.0,2.27,-1.27,1
24277,1595,2006,SEN-G,MT,Gallup,734,2006-11-02,5,2006-11-07,9.0,0.87,8.13,1
24279,1598,2006,SEN-G,NJ,Gallup,654,2006-11-02,5,2006-11-07,10.0,16.01,-6.01,1
24316,1598,2006,SEN-G,NJ,Marist College,619,2006-11-02,5,2006-11-07,8.0,16.01,-8.01,1
24346,1598,2006,SEN-G,NJ,Mason-Dixon Polling & Strategy,625,2006-11-02,5,2006-11-07,7.0,16.01,-9.01,1
24379,1598,2006,SEN-G,NJ,Monmouth University,1086,2006-11-02,5,2006-11-07,3.0,16.01,-13.01,1
24430,1598,2006,SEN-G,NJ,Quinnipiac University,917,2006-11-02,5,2006-11-07,5.0,16.01,-11.01,1
64197,1599,2006,SEN-G,NM,Research & Polling Inc.,503,2006-11-02,5,2006-11-07,42.0,41.28,0.72,1
24283,1604,2006,SEN-G,RI,Gallup,706,2006-11-02,5,2006-11-07,3.0,7.04,-4.04,1
24363,1605,2006,SEN-G,TN,Mason-Dixon Polling & Strategy,625,2006-11-02,5,2006-11-07,-12.0,-2.72,-9.28,0
24620,1605,2006,SEN-G,TN,Rasmussen Reports,500,2006-11-02,5,2006-11-07,-8.0,-2.72,-5.28,0
24287,1609,2006,SEN-G,VA,Gallup,711,2006-11-02,5,2006-11-07,-3.0,0.4,-3.4,1
24367,1609,2006,SEN-G,VA,Mason-Dixon Polling & Strategy,625,2006-11-02,5,2006-11-07,1.0,0.4,0.6,1
24638,1609,2006,SEN-G,VA,Rasmussen Reports,500,2006-11-02,5,2006-11-07,0.0,0.4,-0.4,1
24233,1582,2006,SEN-G,CA,Datamar Analytics,692,2006-11-03,4,2006-11-07,16.0,24.41,-8.41,1
24808,1582,2006,SEN-G,CA,SurveyUSA,553,2006-11-03,4,2006-11-07,29.0,24.41,4.59,1
24413,1583,2006,SEN-G,CT,Quinnipiac University,676,2006-11-03,4,2006-11-07,-12.0,-9.98,-2.02,0
24812,1583,2006,SEN-G,CT,SurveyUSA,652,2006-11-03,4,2006-11-07,-11.0,-9.98,-1.02,0
4081,1585,2006,SEN-G,FL,Strategic Vision LLC,1200,2006-11-03,4,2006-11-07,23.0,22.2,0.8,1
24815,1585,2006,SEN-G,FL,SurveyUSA,682,2006-11-03,4,2006-11-07,23.0,22.2,0.8,1
4082,1591,2006,SEN-G,MI,Strategic Vision LLC,1200,2006-11-03,4,2006-11-07,6.0,15.65,-9.65,1
24822,1591,2006,SEN-G,MI,SurveyUSA,687,2006-11-03,4,2006-11-07,10.0,15.65,-5.65,1
24274,1594,2006,SEN-G,MO,Gallup,710,2006-11-03,4,2006-11-07,4.0,2.27,1.73,1
4080,1598,2006,SEN-G,NJ,Strategic Vision LLC,800,2006-11-03,4,2006-11-07,7.0,16.01,-9.01,1
24866,1602,2006,SEN-G,OH,University of Cincinnati (Ohio Poll),1008,2006-11-03,4,2006-11-07,12.0,12.34,-0.34,1
24766,1603,2006,SEN-G,PA,Strategic Vision LLC,1200,2006-11-03,4,2006-11-07,12.0,17.36,-5.36,1
24285,1605,2006,SEN-G,TN,Gallup,676,2006-11-03,4,2006-11-07,-3.0,-2.72,-0.28,0
4079,1610,2006,SEN-G,WA,Strategic Vision LLC,800,2006-11-03,4,2006-11-07,11.0,16.92,-5.92,1
24818,1589,2006,SEN-G,MD,SurveyUSA,663,2006-11-04,3,2006-11-07,3.0,10.01,-7.01,1
24828,1592,2006,SEN-G,MN,SurveyUSA,710,2006-11-04,3,2006-11-07,16.0,20.13,-4.13,1
24538,1595,2006,SEN-G,MT,Rasmussen Reports,500,2006-11-04,3,2006-11-07,2.0,0.87,1.13,1
24838,1602,2006,SEN-G,OH,SurveyUSA,436,2006-11-04,3,2006-11-07,12.0,12.34,-0.34,1
24619,1605,2006,SEN-G,TN,Rasmussen Reports,500,2006-11-04,3,2006-11-07,-4.0,-2.72,-1.28,0
24844,1605,2006,SEN-G,TN,SurveyUSA,679,2006-11-04,3,2006-11-07,-5.0,-2.72,-2.28,0
24848,1609,2006,SEN-G,VA,SurveyUSA,741,2006-11-04,3,2006-11-07,8.0,0.4,7.6,1
24521,1594,2006,SEN-G,MO,Rasmussen Reports,500,2006-11-05,2,2006-11-07,-1.0,2.27,-3.27,1
24832,1594,2006,SEN-G,MO,SurveyUSA,793,2006-11-05,2,2006-11-07,6.0,2.27,3.73,1
63695,1603,2006,SEN-G,PA,Victory Research,800,2006-11-05,2,2006-11-07,4.0,17.36,-13.36,1
24718,1592,2006,SEN-G,MN,Minneapolis Star Tribune,1027,2006-11-06,1,2006-11-07,21.0,20.13,0.87,1
24391,1594,2006,SEN-G,MO,OnPoint,594,2006-11-06,1,2006-11-07,3.0,2.27,0.73,1
24392,1595,2006,SEN-G,MT,OnPoint,602,2006-11-06,1,2006-11-07,5.0,0.87,4.13,1
24393,1598,2006,SEN-G,NJ,OnPoint,520,2006-11-06,1,2006-11-07,9.0,16.01,-7.01,1
24394,1605,2006,SEN-G,TN,OnPoint,677,2006-11-06,1,2006-11-07,-1.0,-2.72,1.72,0
24073,1548,2008,SEN-G,CO,Garin-Hart-Yang Research Group,608,2008-10-14,21,2008-11-04,12.0,10.31,1.69,1
16864,1559,2008,SEN-G,MA,SurveyUSA,624,2008-10-14,21,2008-11-04,30.0,34.96,-4.96,1
16861,1571,2008,SEN-G,OR,Rasmussen Reports,500,2008-10-14,21,2008-11-04,0.0,3.36,-3.36,1
16846,1574,2008,SEN-G,SD,Mason-Dixon Polling & Strategy,800,2008-10-14,21,2008-11-04,23.0,24.98,-1.98,1
16838,1575,2008,SEN-G,TN,North Star Opinion Research,600,2008-10-14,21,2008-11-04,-37.0,-33.5,-3.5,0
16859,1579,2008,SEN-G,WY,Mason-Dixon Polling & Strategy,625,2008-10-14,21,2008-11-04,-52.0,-51.44,-0.56,0
16859,1580,2008,SEN-G,WY,Mason-Dixon Polling & Strategy,625,2008-10-14,21,2008-11-04,-47.0,-46.88,-0.12,0
16829,1546,2008,SEN-G,AK,Research 2000,600,2008-10-15,20,2008-11-04,2.0,1.25,0.75,1
24085,1548,2008,SEN-G,CO,Hill Research Consultants,600,2008-10-15,20,2008-11-04,5.0,10.31,-5.31,1
16842,1550,2008,SEN-G,GA,Research 2000,600,2008-10-15,20,2008-11-04,-2.0,-2.93,0.93,0
16835,1556,2008,SEN-G,KY,Research 2000,600,2008-10-15,20,2008-11-04,-4.0,-5.94,1.94,0
24113,1557,2008,SEN-G,LA,OnMessage Inc.,500,2008-10-15,20,2008-11-04,5.0,6.39,-1.39,1
24156,1558,2008,SEN-G,ME,Pan Atlantic Research,400,2008-10-15,20,2008-11-04,-21.0,-22.76,1.76,0
16843,1558,2008,SEN-G,ME,Research 2000,600,2008-10-15,20,2008-11-04,-13.0,-22.76,9.76,0
16840,1561,2008,SEN-G,MN,Research 2000,600,2008-10-15,20,2008-11-04,2.0,0.01,1.99,1
16844,1563,2008,SEN-G,MS,Research 2000,600,2008-10-15,20,2008-11-04,-1.0,-9.92,8.92,0
16849,1569,2008,SEN-G,NC,Research 2000,600,2008-10-15,20,2008-11-04,4.0,8.47,-4.47,1
16841,1571,2008,SEN-G,OR,Research 2000,600,2008-10-15,20,2008-11-04,6.0,3.36,2.64,1
16774,1571,2008,SEN-G,OR,Riley Research Associates,499,2008-10-15,20,2008-11-04,1.0,3.36,-2.36,1
24078,1574,2008,SEN-G,SD,GQR,618,2008-10-15,20,2008-11-04,24.0,24.98,-0.98,1
16850,1576,2008,SEN-G,TX,Research 2000,600,2008-10-15,20,2008-11-04,-6.0,-11.98,5.98,0
16828,1579,2008,SEN-G,WY,Research 2000,600,2008-10-15,20,2008-11-04,-27.0,-51.44,24.44,0
16828,1580,2008,SEN-G,WY,Research 2000,600,2008-10-15,20,2008-11-04,-21.0,-46.88,25.88,0
16833,1548,2008,SEN-G,CO,Rasmussen Reports,700,2008-10-16,19,2008-11-04,7.0,10.31,-3.31,1
16832,1575,2008,SEN-G,TN,Rasmussen Reports,500,2008-10-16,19,2008-11-04,-28.0,-33.5,5.5,0
16834,1577,2008,SEN-G,VA,Rasmussen Reports,700,2008-10-16,19,2008-11-04,25.0,31.33,-6.33,1
24104,1557,2008,SEN-G,LA,Mellman Group,600,2008-10-17,18,2008-11-04,20.0,6.39,13.61,1
16825,1561,2008,SEN-G,MN,Princeton Survey Research Associates International,1049,2008-10-17,18,2008-11-04,3.0,0.01,2.99,1
16819,1561,2008,SEN-G,MN,SurveyUSA,655,2008-10-17,18,2008-11-04,-2.0,0.01,-2.01,1
16817,1567,2008,SEN-G,NJ,Monmouth University,723,2008-10-17,18,2008-11-04,16.0,14.08,1.92,1
16797,1546,2008,SEN-G,AK,Alaska Survey Research,500,2008-10-18,17,2008-11-04,1.0,1.25,-0.25,1
16790,1550,2008,SEN-G,GA,GQR,600,2008-10-18,17,2008-11-04,-4.0,-2.93,-1.07,0
16789,1558,2008,SEN-G,ME,Digital Research,443,2008-10-18,17,2008-11-04,-12.0,-22.76,10.76,0
16763,1561,2008,SEN-G,MN,National Journal,402,2008-10-18,17,2008-11-04,1.0,0.01,0.99,1
16730,1561,2008,SEN-G,MN,St. Cloud State University,509,2008-10-18,17,2008-11-04,-9.0,0.01,-9.01,1
16739,1563,2008,SEN-G,MS,University of South Alabama Polling Group,405,2008-10-18,17,2008-11-04,-13.0,-9.92,-3.08,0
16800,1566,2008,SEN-G,NH,Public Opinion Strategies,500,2008-10-18,17,2008-11-04,6.0,6.34,-0.34,1
16806,1566,2008,SEN-G,NH,Research 2000,600,2008-10-18,17,2008-11-04,7.0,6.34,0.66,1
16805,1567,2008,SEN-G,NJ,Quinnipiac University,1184,2008-10-18,17,2008-11-04,22.0,14.08,7.92,1
16777,1556,2008,SEN-G,KY,SurveyUSA,535,2008-10-19,16,2008-11-04,0.0,-5.94,5.94,0
16802,1569,2008,SEN-G,NC,Public Policy Polling,1200,2008-10-19,16,2008-11-04,7.0,8.47,-1.47,1
16776,1569,2008,SEN-G,NC,SurveyUSA,627,2008-10-19,16,2008-11-04,1.0,8.47,-7.47,1
16766,1569,2008,SEN-G,NC,The Tyson Group,600,2008-10-19,16,2008-11-04,3.0,8.47,-5.47,1
16809,1570,2008,SEN-G,OK,SurveyUSA,561,2008-10-19,16,2008-11-04,-12.0,-17.5,5.5,0
16743,1576,2008,SEN-G,TX,YouGov,550,2008-10-19,16,2008-11-04,-9.0,-11.98,2.98,0
63753,1577,2008,SEN-G,VA,SurveyUSA,652,2008-10-19,16,2008-11-04,24.0,31.33,-7.33,1
16751,1556,2008,SEN-G,KY,Research 2000,600,2008-10-20,15,2008-11-04,-4.0,-5.94,1.94,0
16651,1558,2008,SEN-G,ME,Market Decisions Research,425,2008-10-20,15,2008-11-04,-17.0,-22.76,5.76,0
16775,1558,2008,SEN-G,ME,SurveyUSA,642,2008-10-20,15,2008-11-04,-11.0,-22.76,11.76,0
16741,1566,2008,SEN-G,NH,University of New Hampshire Survey Center,725,2008-10-20,15,2008-11-04,13.0,6.34,6.66,1
16778,1570,2008,SEN-G,OK,SoonerPoll.com,763,2008-10-20,15,2008-11-04,-13.0,-17.5,4.5,0
16734,1550,2008,SEN-G,GA,Strategic Vision LLC,800,2008-10-21,14,2008-11-04,-2.0,-2.93,0.93,0
16719,1552,2008,SEN-G,ID,Harstad Strategic Research,503,2008-10-21,14,2008-11-04,-12.0,-23.54,11.54,0
16755,1556,2008,SEN-G,KY,Rasmussen Reports,500,2008-10-21,14,2008-11-04,-7.0,-5.94,-1.06,0
16756,1557,2008,SEN-G,LA,Rasmussen Reports,500,2008-10-21,14,2008-11-04,10.0,6.39,3.61,1
16735,1559,2008,SEN-G,MA,Suffolk University,400,2008-10-21,14,2008-11-04,37.0,34.96,2.04,1
16718,1560,2008,SEN-G,MI,EPIC-MRA,400,2008-10-21,14,2008-11-04,28.0,28.81,-0.81,1
16716,1561,2008,SEN-G,MN,Big Ten,583,2008-10-21,14,2008-11-04,6.0,0.01,5.99,1
16723,1566,2008,SEN-G,NH,Public Opinion Strategies,525,2008-10-21,14,2008-11-04,3.0,6.34,-3.34,1
16752,1567,2008,SEN-G,NJ,Marist College,628,2008-10-21,14,2008-11-04,7.0,14.08,-7.08,1
16761,1569,2008,SEN-G,NC,Marshall Marketing,500,2008-10-21,14,2008-11-04,0.6,8.47,-7.87,1
16757,1576,2008,SEN-G,TX,Rasmussen Reports,500,2008-10-21,14,2008-11-04,-15.0,-11.98,-3.02,0
16754,1577,2008,SEN-G,VA,Mason-Dixon Polling & Strategy,625,2008-10-21,14,2008-11-04,25.0,31.33,-6.33,1
16744,1577,2008,SEN-G,VA,Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs,817,2008-10-21,14,2008-11-04,34.0,31.33,2.67,1
16762,1578,2008,SEN-G,WV,Orion Strategies,600,2008-10-21,14,2008-11-04,24.0,27.47,-3.47,1
24059,1548,2008,SEN-G,CO,Behavior Research Center (Rocky Mountain Poll),500,2008-10-22,13,2008-11-04,13.0,10.31,2.69,1
63708,1548,2008,SEN-G,CO,Public Opinion Strategies,500,2008-10-22,13,2008-11-04,13.0,10.31,2.69,1
16724,1550,2008,SEN-G,GA,Rasmussen Reports,500,2008-10-22,13,2008-11-04,-2.0,-2.93,0.93,0
16706,1553,2008,SEN-G,IL,Research 2000,800,2008-10-22,13,2008-11-04,25.0,39.31,-14.31,1
16737,1555,2008,SEN-G,KS,SurveyUSA,613,2008-10-22,13,2008-11-04,-22.0,-23.6,1.6,0
16708,1557,2008,SEN-G,LA,Southeastern Louisiana University Social Science Research Center,503,2008-10-22,13,2008-11-04,19.0,6.39,12.61,1
16725,1561,2008,SEN-G,MN,Rasmussen Reports,500,2008-10-22,13,2008-11-04,4.0,0.01,3.99,1
16728,1575,2008,SEN-G,TN,Research 2000,600,2008-10-22,13,2008-11-04,-22.0,-33.5,11.5,0
16700,1577,2008,SEN-G,VA,Public Policy Polling,1231,2008-10-22,13,2008-11-04,28.0,31.33,-3.33,1
16691,1550,2008,SEN-G,GA,InsiderAdvantage,615,2008-10-23,12,2008-11-04,-2.0,-2.93,0.93,0
16694,1550,2008,SEN-G,GA,Mason-Dixon Polling & Strategy,625,2008-10-23,12,2008-11-04,-6.0,-2.93,-3.07,0
16701,1554,2008,SEN-G,IA,Rasmussen Reports,500,2008-10-23,12,2008-11-04,16.0,25.42,-9.42,1
16702,1566,2008,SEN-G,NH,Rasmussen Reports,700,2008-10-23,12,2008-11-04,6.0,6.34,-0.34,1
24097,1569,2008,SEN-G,NC,Mason-Dixon Polling & Strategy,800,2008-10-23,12,2008-11-04,-4.0,8.47,-12.47,1
24077,1574,2008,SEN-G,SD,GQR,603,2008-10-23,12,2008-11-04,30.0,24.98,5.02,1
16687,1574,2008,SEN-G,SD,Research 2000,600,2008-10-23,12,2008-11-04,22.0,24.98,-2.98,1
16667,1577,2008,SEN-G,VA,Roanoke College Institute for Policy and Opinion Research,614,2008-10-23,12,2008-11-04,35.0,31.33,3.67,1
16632,1548,2008,SEN-G,CO,GfK Group,626,2008-10-24,11,2008-11-04,12.0,10.31,1.69,1
16634,1566,2008,SEN-G,NH,GfK Group,600,2008-10-24,11,2008-11-04,6.0,6.34,-0.34,1
16637,1569,2008,SEN-G,NC,GfK Group,601,2008-10-24,11,2008-11-04,4.0,8.47,-4.47,1
16684,1571,2008,SEN-G,OR,DHM Research,500,2008-10-24,11,2008-11-04,5.0,3.36,1.64,1
16686,1577,2008,SEN-G,VA,ABC News/The Washington Post,784,2008-10-24,11,2008-11-04,30.0,31.33,-1.33,1
16630,1577,2008,SEN-G,VA,GfK Group,601,2008-10-24,11,2008-11-04,26.0,31.33,-5.33,1
16473,1545,2008,SEN-G,AL,YouGov,452,2008-10-25,10,2008-11-04,-28.0,-26.88,-1.12,0
16449,1546,2008,SEN-G,AK,YouGov,358,2008-10-25,10,2008-11-04,2.0,1.25,0.75,1
16451,1547,2008,SEN-G,AR,YouGov,491,2008-10-25,10,2008-11-04,33.0,59.06,-26.06,1
16613,1548,2008,SEN-G,CO,National Journal,409,2008-10-25,10,2008-11-04,15.0,10.31,4.69,1
16474,1548,2008,SEN-G,CO,YouGov,685,2008-10-25,10,2008-11-04,15.0,10.31,4.69,1
16466,1549,2008,SEN-G,DE,YouGov,346,2008-10-25,10,2008-11-04,27.0,29.38,-2.38,1
16475,1550,2008,SEN-G,GA,YouGov,910,2008-10-25,10,2008-11-04,-6.0,-2.93,-3.07,0
16462,1552,2008,SEN-G,ID,YouGov,372,2008-10-25,10,2008-11-04,-25.0,-23.54,-1.46,0
16488,1553,2008,SEN-G,IL,YouGov,783,2008-10-25,10,2008-11-04,23.0,39.31,-16.31,1
16452,1554,2008,SEN-G,IA,YouGov,795,2008-10-25,10,2008-11-04,20.0,25.42,-5.42,1
16453,1555,2008,SEN-G,KS,YouGov,499,2008-10-25,10,2008-11-04,-24.0,-23.6,-0.4,0
16454,1556,2008,SEN-G,KY,YouGov,486,2008-10-25,10,2008-11-04,-7.0,-5.94,-1.06,0
16679,1557,2008,SEN-G,LA,Ed Renwick/Loyola University New Orleans,500,2008-10-25,10,2008-11-04,15.0,6.39,8.61,1
16467,1557,2008,SEN-G,LA,YouGov,436,2008-10-25,10,2008-11-04,13.0,6.39,6.61,1
16455,1558,2008,SEN-G,ME,YouGov,486,2008-10-25,10,2008-11-04,-20.0,-22.76,2.76,0
16476,1559,2008,SEN-G,MA,YouGov,705,2008-10-25,10,2008-11-04,23.0,34.96,-11.96,1
16489,1560,2008,SEN-G,MI,YouGov,973,2008-10-25,10,2008-11-04,23.0,28.81,-5.81,1
16477,1561,2008,SEN-G,MN,YouGov,699,2008-10-25,10,2008-11-04,1.0,0.01,0.99,1
16479,1562,2008,SEN-G,MS,YouGov,417,2008-10-25,10,2008-11-04,-28.0,-22.88,-5.12,0
16479,1563,2008,SEN-G,MS,YouGov,417,2008-10-25,10,2008-11-04,-8.0,-9.92,1.92,0
16491,1564,2008,SEN-G,MT,YouGov,368,2008-10-25,10,2008-11-04,28.0,45.84,-17.84,1
16463,1565,2008,SEN-G,NE,YouGov,407,2008-10-25,10,2008-11-04,-19.0,-17.46,-1.54,0
16677,1566,2008,SEN-G,NH,University of New Hampshire Survey Center,687,2008-10-25,10,2008-11-04,11.0,6.34,4.66,1
16464,1566,2008,SEN-G,NH,YouGov,516,2008-10-25,10,2008-11-04,8.0,6.34,1.66,1
16669,1567,2008,SEN-G,NJ,Strategic Vision LLC,800,2008-10-25,10,2008-11-04,8.0,14.08,-6.08,1
16468,1567,2008,SEN-G,NJ,YouGov,777,2008-10-25,10,2008-11-04,14.0,14.08,-0.08,1
16465,1568,2008,SEN-G,NM,YouGov,457,2008-10-25,10,2008-11-04,21.0,22.66,-1.66,1
16610,1569,2008,SEN-G,NC,National Journal,402,2008-10-25,10,2008-11-04,2.0,8.47,-6.47,1
16495,1569,2008,SEN-G,NC,YouGov,955,2008-10-25,10,2008-11-04,6.0,8.47,-2.47,1
24126,1570,2008,SEN-G,OK,Public Opinion Strategies,500,2008-10-25,10,2008-11-04,-16.0,-17.5,1.5,0
16676,1570,2008,SEN-G,OK,SoonerPoll.com,720,2008-10-25,10,2008-11-04,-10.0,-17.5,7.5,0
16496,1570,2008,SEN-G,OK,YouGov,491,2008-10-25,10,2008-11-04,-11.0,-17.5,6.5,0
16492,1571,2008,SEN-G,OR,YouGov,698,2008-10-25,10,2008-11-04,1.0,3.36,-2.36,1
16471,1572,2008,SEN-G,RI,YouGov,365,2008-10-25,10,2008-11-04,39.0,46.8,-7.8,1
16458,1573,2008,SEN-G,SC,YouGov,728,2008-10-25,10,2008-11-04,-16.0,-15.32,-0.68,0
16459,1574,2008,SEN-G,SD,YouGov,352,2008-10-25,10,2008-11-04,25.0,24.98,0.02,1
16478,1575,2008,SEN-G,TN,YouGov,653,2008-10-25,10,2008-11-04,-23.0,-33.5,10.5,0
16485,1576,2008,SEN-G,TX,YouGov,972,2008-10-25,10,2008-11-04,-12.0,-11.98,-0.02,0
16614,1577,2008,SEN-G,VA,National Journal,404,2008-10-25,10,2008-11-04,29.0,31.33,-2.33,1
16493,1577,2008,SEN-G,VA,YouGov,772,2008-10-25,10,2008-11-04,25.0,31.33,-6.33,1
16460,1578,2008,SEN-G,WV,YouGov,404,2008-10-25,10,2008-11-04,18.0,27.47,-9.47,1
16480,1579,2008,SEN-G,WY,YouGov,246,2008-10-25,10,2008-11-04,-43.0,-51.44,8.44,0
16480,1580,2008,SEN-G,WY,YouGov,246,2008-10-25,10,2008-11-04,-34.0,-46.88,12.88,0
16576,1548,2008,SEN-G,CO,Big Village,774,2008-10-26,9,2008-11-04,10.0,10.31,-0.31,1
16584,1550,2008,SEN-G,GA,Big Village,690,2008-10-26,9,2008-11-04,-9.0,-2.93,-6.07,0
16591,1561,2008,SEN-G,MN,University of Minnesota Hubert H. Humphrey School of Public Affairs,418,2008-10-26,9,2008-11-04,4.0,0.01,3.99,1
16550,1567,2008,SEN-G,NJ,Fairleigh Dickinson University,852,2008-10-26,9,2008-11-04,20.0,14.08,5.92,1
16585,1569,2008,SEN-G,NC,Big Village,667,2008-10-26,9,2008-11-04,9.0,8.47,0.53,1
16652,1569,2008,SEN-G,NC,Public Policy Polling,1038,2008-10-26,9,2008-11-04,3.0,8.47,-5.47,1
16673,1571,2008,SEN-G,OR,SurveyUSA,672,2008-10-26,9,2008-11-04,7.0,3.36,3.64,1
63616,1577,2008,SEN-G,VA,ABC News/The Washington Post,671,2008-10-26,9,2008-11-04,31.0,31.33,-0.33,1
16583,1577,2008,SEN-G,VA,Big Village,721,2008-10-26,9,2008-11-04,28.0,31.33,-3.33,1
16672,1577,2008,SEN-G,VA,SurveyUSA,671,2008-10-26,9,2008-11-04,31.0,31.33,-0.33,1
16616,1550,2008,SEN-G,GA,InsiderAdvantage,637,2008-10-27,8,2008-11-04,-2.0,-2.93,0.93,0
24075,1556,2008,SEN-G,KY,Garin-Hart-Yang Research Group,502,2008-10-27,8,2008-11-04,-2.0,-5.94,3.94,0
16586,1560,2008,SEN-G,MI,EPIC-MRA,600,2008-10-27,8,2008-11-04,18.0,28.81,-10.81,1
16621,1563,2008,SEN-G,MS,Rasmussen Reports,500,2008-10-27,8,2008-11-04,-11.0,-9.92,-1.08,0
16602,1567,2008,SEN-G,NJ,Research 2000,600,2008-10-27,8,2008-11-04,17.0,14.08,2.92,1
16607,1545,2008,SEN-G,AL,SurveyUSA,650,2008-10-28,7,2008-11-04,-33.0,-26.88,-6.12,0
16598,1546,2008,SEN-G,AK,Rasmussen Reports,500,2008-10-28,7,2008-11-04,8.0,1.25,6.75,1
16608,1549,2008,SEN-G,DE,SurveyUSA,657,2008-10-28,7,2008-11-04,34.0,29.38,4.62,1
16565,1554,2008,SEN-G,IA,Research 2000,600,2008-10-28,7,2008-11-04,20.0,25.42,-5.42,1
